addr_1,addr_2,addr_3,addr_4,lon,lat,hw_trunk_3km,hw_primary_3km,hw_secondary_3km,hw_tertiary_3km,hw_res_uncl_3km,hw_service_3km,hw_cycleway_3km,hw_footway_3km,hw_bus_stop_3km,hw_parking_3km,hw_fuel_3km,am_gov_3km,am_medical_3km,am_healthcare_3km,am_school_3km,am_education_3km,am_police_3km,am_post_3km,am_bank_3km,am_shop_3km,lu_residential_3km,lu_commercial_3km,lu_industrial_3km,lu_retail_3km,lu_construction_3km,pl_3km,bld_3km,blp_3km,bll_3km,mm_3km,ad_3km,lsr_3km,trs_3km,wd_3km,hw_types_3km,lu_types_3km,hw_trunk_1km,hw_primary_1km,hw_secondary_1km,hw_tertiary_1km,hw_res_uncl_1km,hw_service_1km,hw_cycleway_1km,hw_footway_1km,hw_bus_stop_1km,hw_parking_1km,hw_fuel_1km,am_gov_1km,am_medical_1km,am_healthcare_1km,am_school_1km,am_education_1km,am_police_1km,am_post_1km,am_bank_1km,am_shop_1km,lu_residential_1km,lu_commercial_1km,lu_industrial_1km,lu_retail_1km,lu_construction_1km,pl_1km,bld_1km,blp_1km,bll_1km,mm_1km,ad_1km,lsr_1km,trs_1km,wd_1km,hw_types_1km,lu_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
云南省,曲靖市,陆良县,三岔河镇,103.771,25.053,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,5.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,3939573610.0,-1.0,曲靖市陆良县,曲靖市陆良县三岔河镇,8.0,13.0,0.0,2.5,23.5,30.272727272727273,34.32992700729927,39.13946815955214
云南省,曲靖市,陆良县,马街镇,103.759,24.9593,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3947445823.0,-1.0,曲靖市陆良县,曲靖市陆良县马街镇,8.0,9.7,0.0,2.1,19.8,30.272727272727273,34.32992700729927,39.13946815955214
云南省,曲靖市,陆良县,召夸镇,103.6861657,24.8435676,3.0,0.0,4.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,5.0,3.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,6980917390.0,-1.0,曲靖市陆良县,曲靖市陆良县召夸镇,8.0,21.0,0.0,2.5,31.5,30.272727272727273,34.32992700729927,39.13946815955214
云南省,曲靖市,陆良县,大莫古镇,103.514,24.8987,1.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,3.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,6980917386.0,-1.0,曲靖市陆良县,曲靖市陆良县大莫古镇,8.0,20.5,0.0,1.5,30.0,30.272727272727273,34.32992700729927,39.13946815955214
云南省,曲靖市,陆良县,芳华镇,103.679,25.1641,0.0,0.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3942325949.0,-1.0,曲靖市陆良县,曲靖市陆良县芳华镇,8.0,16.2,0.0,1.1,25.3,30.272727272727273,34.32992700729927,39.13946815955214
云南省,曲靖市,陆良县,小百户镇,103.5709498,25.0447303,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,6980917389.0,-1.0,曲靖市陆良县,曲靖市陆良县小百户镇,8.0,11.2,5.0,1.5,25.7,30.272727272727273,34.32992700729927,39.13946815955214
云南省,曲靖市,陆良县,活水乡,103.953,25.1258,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3939573608.0,-1.0,曲靖市陆良县,曲靖市陆良县活水乡,8.0,14.5,0.0,1.0,23.5,30.272727272727273,34.32992700729927,39.13946815955214
云南省,曲靖市,陆良县,龙海乡,103.8340204,24.9501196,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6980917387.0,-1.0,曲靖市陆良县,曲靖市陆良县龙海乡,10.0,9.5,0.0,0.6,20.1,30.272727272727273,34.32992700729927,39.13946815955214
云南省,曲靖市,师宗县,丹凤街道,103.9891061,24.8315134,17.0,10.0,24.0,18.0,53.0,10.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,13.0,8.0,6.0,0.0,15.0,4.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,4.0,6969228026.0,-1.0,曲靖市师宗县,曲靖市师宗县丹凤街道,10.0,30.0,5.0,4.6,49.6,36.47,34.32992700729927,39.13946815955214
云南省,曲靖市,师宗县,漾月街道,103.9777674,24.8249562,17.0,10.0,23.0,7.0,41.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,11.0,6.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,5.0,6969228035.0,-1.0,曲靖市师宗县,曲靖市师宗县漾月街道,10.0,29.700000000000003,5.0,3.4,48.1,36.47,34.32992700729927,39.13946815955214
云南省,曲靖市,师宗县,大同街道,104.0771434,24.7763254,3.0,0.0,2.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,11.0,6.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,6969228027.0,-1.0,曲靖市师宗县,曲靖市师宗县大同街道,10.0,19.0,0.0,3.6,32.6,36.47,34.32992700729927,39.13946815955214
云南省,曲靖市,师宗县,雄壁镇,103.827086,24.8726345,3.0,0.0,1.0,12.0,15.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,4.0,2.0,0.0,1.0,9.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,6969228034.0,-1.0,曲靖市师宗县,曲靖市师宗县雄壁镇,8.0,22.9,0.0,2.0,32.9,36.47,34.32992700729927,39.13946815955214
云南省,曲靖市,师宗县,葵山镇,103.81,24.7724,0.0,0.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,6969228030.0,-1.0,曲靖市师宗县,曲靖市师宗县葵山镇,8.0,11.4,0.0,2.0,21.4,36.47,34.32992700729927,39.13946815955214
云南省,曲靖市,师宗县,彩云镇,103.918,24.7039,0.0,1.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,1.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,6969228025.0,-1.0,曲靖市师宗县,曲靖市师宗县彩云镇,8.0,15.8,0.0,1.6,25.400000000000002,36.47,34.32992700729927,39.13946815955214
云南省,曲靖市,师宗县,竹基镇,104.0419867,24.9160525,0.0,0.0,11.0,7.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,0.0,0.0,4.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,6969228036.0,10289796.0,曲靖市师宗县,曲靖市师宗县竹基镇,18.0,19.0,5.0,2.6,44.6,36.47,34.32992700729927,39.13946815955214
云南省,曲靖市,师宗县,龙庆彝族壮族乡,104.079,24.5521,4.0,0.0,3.0,3.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,4.0,0.0,2.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,6969228031.0,-1.0,曲靖市师宗县,曲靖市师宗县龙庆彝族壮族乡,12.0,17.1,5.0,1.0,35.1,36.47,34.32992700729927,39.13946815955214
云南省,曲靖市,师宗县,五龙壮族乡,104.2894399,24.6216293,3.0,1.0,0.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,6969228032.0,-1.0,曲靖市师宗县,曲靖市师宗县五龙壮族乡,8.0,22.5,0.0,2.6,33.1,36.47,34.32992700729927,39.13946815955214
云南省,曲靖市,师宗县,高良壮族苗族瑶族乡,104.3509662,24.5158844,0.0,2.0,4.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,1.0,1.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,6969228029.0,10289795.0,曲靖市师宗县,曲靖市师宗县高良壮族苗族瑶族乡,17.0,18.4,5.0,1.5,41.9,36.47,34.32992700729927,39.13946815955214
云南省,曲靖市,罗平县,罗雄街道,104.3068472,24.8845864,4.0,15.0,15.0,51.0,155.0,3.0,0.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,10.0,2.0,8.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,3.0,2.0,4.0,7.0,16.0,11.0,0.0,1.0,10.0,10.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,2.0,4574504950.0,-1.0,曲靖市罗平县,曲靖市罗平县罗雄街道,11.0,30.0,6.0,4.8,51.8,32.676923076923075,34.32992700729927,39.13946815955214
云南省,曲靖市,罗平县,腊山街道,104.3090074,24.8761986,4.0,13.0,15.0,51.0,153.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,8.0,2.0,3.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,3.0,2.0,4.0,6.0,14.0,11.0,0.0,0.0,6.0,9.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,6.0,5.0,6976940580.0,-1.0,曲靖市罗平县,曲靖市罗平县腊山街道,11.0,30.0,8.0,4.6,53.6,32.676923076923075,34.32992700729927,39.13946815955214
云南省,曲靖市,罗平县,九龙街道,104.3036806,24.8951786,3.0,9.0,15.0,34.0,147.0,5.0,0.0,6.0,4.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,9.0,3.0,13.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,3.0,2.0,4.0,7.0,16.0,11.0,0.0,5.0,7.0,14.0,56.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,4357371948.0,-1.0,曲靖市罗平县,曲靖市罗平县九龙街道,11.0,30.0,5.0,4.8,50.8,32.676923076923075,34.32992700729927,39.13946815955214
云南省,曲靖市,罗平县,板桥镇,104.4926369,24.9659505,3.0,0.0,7.0,12.0,29.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,0.0,0.0,5.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,525474149.0,-1.0,曲靖市罗平县,曲靖市罗平县板桥镇,12.0,27.0,0.0,2.6,41.6,32.676923076923075,34.32992700729927,39.13946815955214
云南省,曲靖市,罗平县,马街镇,104.2394736,25.1541213,0.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,6976940582.0,-1.0,曲靖市罗平县,曲靖市罗平县马街镇,8.0,13.7,0.0,2.0,23.7,32.676923076923075,34.32992700729927,39.13946815955214
云南省,曲靖市,罗平县,富乐镇,104.3804036,25.3591536,0.0,0.0,6.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,7.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,525475460.0,-1.0,曲靖市罗平县,曲靖市罗平县富乐镇,12.0,12.9,0.0,3.5,28.4,32.676923076923075,34.32992700729927,39.13946815955214
云南省,曲靖市,罗平县,阿岗镇,104.129,25.0748,0.0,0.0,3.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3939831087.0,-1.0,曲靖市罗平县,曲靖市罗平县阿岗镇,8.0,15.1,0.0,3.1,26.200000000000003,32.676923076923075,34.32992700729927,39.13946815955214
云南省,曲靖市,罗平县,大水井乡,104.4260687,24.7442237,1.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,525476088.0,-1.0,曲靖市罗平县,曲靖市罗平县大水井乡,9.0,11.9,0.0,0.5,21.4,32.676923076923075,34.32992700729927,39.13946815955214
云南省,曲靖市,罗平县,鲁布革布依族苗族乡,104.5374418,24.7815305,0.0,2.0,5.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,4356827034.0,-1.0,曲靖市罗平县,曲靖市罗平县鲁布革布依族苗族乡,11.0,16.5,0.0,2.1,29.6,32.676923076923075,34.32992700729927,39.13946815955214
云南省,曲靖市,罗平县,旧屋基彝族乡,104.531029,24.8539801,0.0,0.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,525496377.0,-1.0,曲靖市罗平县,曲靖市罗平县旧屋基彝族乡,10.0,14.9,0.0,0.5,25.4,32.676923076923075,34.32992700729927,39.13946815955214
云南省,曲靖市,罗平县,钟山乡,104.6243548,24.9818348,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3939831090.0,-1.0,曲靖市罗平县,曲靖市罗平县钟山乡,12.0,13.2,0.0,0.5,25.7,32.676923076923075,34.32992700729927,39.13946815955214
云南省,曲靖市,罗平县,长底布依族乡,104.502972,25.0310993,1.0,6.0,0.0,15.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,10.0,5.0,1.0,5.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,6.0,4.0,525474219.0,-1.0,曲靖市罗平县,曲靖市罗平县长底布依族乡,8.0,17.4,0.0,2.7,28.099999999999998,32.676923076923075,34.32992700729927,39.13946815955214
云南省,曲靖市,罗平县,老厂乡,104.356841,25.1891518,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4355928862.0,-1.0,曲靖市罗平县,曲靖市罗平县老厂乡,9.0,9.0,0.0,0.5,18.5,32.676923076923075,34.32992700729927,39.13946815955214
云南省,曲靖市,富源县,中安街道,104.2524908,25.6662702,14.0,7.0,9.0,23.0,65.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,11.0,2.0,6.0,15.0,3.0,8.0,5.0,6.0,10.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,10.0,3.0,6978807773.0,-1.0,曲靖市富源县,曲靖市富源县中安街道,9.0,26.0,7.0,5.2,47.2,26.28333333333333,34.32992700729927,39.13946815955214
云南省,曲靖市,富源县,胜境街道,104.1661087,25.7086627,3.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,1.0,6978807770.0,-1.0,曲靖市富源县,曲靖市富源县胜境街道,9.0,11.8,0.0,2.8,23.6,26.28333333333333,34.32992700729927,39.13946815955214
