addr_1,addr_2,addr_3,addr_4,lon,lat,hw_trunk_3km,hw_primary_3km,hw_secondary_3km,hw_tertiary_3km,hw_res_uncl_3km,hw_service_3km,hw_cycleway_3km,hw_footway_3km,hw_bus_stop_3km,hw_parking_3km,hw_fuel_3km,am_gov_3km,am_medical_3km,am_healthcare_3km,am_school_3km,am_education_3km,am_police_3km,am_post_3km,am_bank_3km,am_shop_3km,lu_residential_3km,lu_commercial_3km,lu_industrial_3km,lu_retail_3km,lu_construction_3km,pl_3km,bld_3km,blp_3km,bll_3km,mm_3km,ad_3km,lsr_3km,trs_3km,wd_3km,hw_types_3km,lu_types_3km,hw_trunk_1km,hw_primary_1km,hw_secondary_1km,hw_tertiary_1km,hw_res_uncl_1km,hw_service_1km,hw_cycleway_1km,hw_footway_1km,hw_bus_stop_1km,hw_parking_1km,hw_fuel_1km,am_gov_1km,am_medical_1km,am_healthcare_1km,am_school_1km,am_education_1km,am_police_1km,am_post_1km,am_bank_1km,am_shop_1km,lu_residential_1km,lu_commercial_1km,lu_industrial_1km,lu_retail_1km,lu_construction_1km,pl_1km,bld_1km,blp_1km,bll_1km,mm_1km,ad_1km,lsr_1km,trs_1km,wd_1km,hw_types_1km,lu_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
宁夏回族自治区,银川市,金凤区,良田镇,106.1140856,38.3563962,0.0,0.0,9.0,6.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,4.0,5.0,0.0,0.0,1.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,5929433088.0,8738439.0,银川市金凤区,银川市金凤区良田镇,16.0,22.0,5.0,3.3,46.3,70.0125,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,金凤区,丰登镇,106.245,38.5516,6.0,8.0,17.0,7.0,39.0,28.0,0.0,47.0,18.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,35.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,18.0,8.0,0.0,0.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,5929412801.0,8738360.0,银川市金凤区,银川市金凤区丰登镇,16.0,28.0,5.0,7.800000000000001,56.8,70.0125,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,永宁县,团结西路街道,106.2575339,38.2732277,6.0,3.0,43.0,6.0,95.0,3.0,0.0,1.0,119.0,0.0,2.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,3.0,0.0,4.0,1.0,4.0,9.0,7.0,0.0,0.0,4.0,5.0,20.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,8158808195.0,-1.0,银川市永宁县,银川市永宁县团结西路街道,10.0,28.0,5.0,5.7,48.7,43.771428571428565,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,永宁县,杨和镇,106.2488109,38.2778432,6.0,0.0,37.0,6.0,106.0,3.0,0.0,1.0,127.0,0.0,3.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,3.0,0.0,4.0,1.0,7.0,10.0,7.0,2.0,0.0,2.0,5.0,28.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,5.0,839829213.0,8737183.0,银川市永宁县,银川市永宁县杨和镇,18.0,28.0,10.0,5.9,61.9,43.771428571428565,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,永宁县,李俊镇,106.119612,38.184269,0.0,4.0,0.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2518929806.0,-1.0,银川市永宁县,银川市永宁县李俊镇,8.0,14.0,0.0,1.2,23.2,43.771428571428565,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,永宁县,望远镇,106.2657347,38.3830743,6.0,0.0,16.0,17.0,24.0,2.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,487.0,0.0,0.0,3.0,0.0,5.0,0.0,10.0,10.0,6.0,6.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,7.0,5.0,5928773424.0,-1.0,银川市永宁县,银川市永宁县望远镇,8.0,25.200000000000003,0.0,19.0,52.2,43.771428571428565,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,永宁县,望洪镇,106.2271688,38.1992553,9.0,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,4.0,2.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3247455061.0,-1.0,银川市永宁县,银川市永宁县望洪镇,8.0,16.0,0.0,1.7000000000000002,25.7,43.771428571428565,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,永宁县,闽宁镇,105.969,38.2539,7.0,0.0,7.0,36.0,52.0,49.0,0.0,8.0,44.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,2.0,16.0,0.0,1.0,3.0,0.0,21.0,0.0,2.0,13.0,16.0,2.0,0.0,1.0,18.0,21.0,8.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,9.0,7.0,5927013280.0,-1.0,银川市永宁县,银川市永宁县闽宁镇,9.0,30.0,5.0,6.0,50.0,43.771428571428565,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,永宁县,胜利乡,106.212696,38.3115702,0.0,10.0,24.0,4.0,77.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,9.0,5.0,0.0,0.0,6.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,5928743356.0,8737182.0,银川市永宁县,银川市永宁县胜利乡,16.0,26.0,0.0,2.7,44.7,43.771428571428565,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,贺兰县,富兴街街道,106.344152,38.552771,7.0,0.0,23.0,55.0,40.0,12.0,0.0,2.0,239.0,1.0,5.0,0.0,1.0,1.0,7.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,231.0,0.0,0.0,2.0,0.0,28.0,0.0,3.0,12.0,6.0,0.0,0.0,2.0,12.0,15.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,4.0,2.0,8163241908.0,-1.0,银川市贺兰县,银川市贺兰县富兴街街道,9.0,30.0,5.0,19.0,63.0,48.083333333333336,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,贺兰县,习岗镇,106.3375781,38.5628846,7.0,0.0,27.0,54.0,48.0,20.0,0.0,4.0,231.0,4.0,5.0,9.0,1.0,1.0,7.0,10.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,324.0,0.0,0.0,2.0,0.0,31.0,0.0,4.0,12.0,7.0,2.0,0.0,4.0,14.0,9.0,3.0,0.0,0.0,60.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,8.0,3.0,5931500031.0,-1.0,银川市贺兰县,银川市贺兰县习岗镇,10.0,30.0,15.0,19.5,74.5,48.083333333333336,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,贺兰县,金贵镇,106.4029892,38.4931833,0.0,12.0,1.0,32.0,55.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,3.0,0.0,0.0,0.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2518929802.0,-1.0,银川市贺兰县,银川市贺兰县金贵镇,8.0,26.0,0.0,4.0,38.0,48.083333333333336,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,贺兰县,立岗镇,106.4312985,38.6482525,0.0,10.0,3.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,2.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2518929805.0,-1.0,银川市贺兰县,银川市贺兰县立岗镇,8.0,19.1,5.0,4.300000000000001,36.400000000000006,48.083333333333336,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,贺兰县,洪广镇,106.2818922,38.7329665,0.0,10.0,0.0,2.0,22.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,17.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2519015544.0,11940616.0,银川市贺兰县,银川市贺兰县洪广镇,16.0,18.8,5.0,4.1,43.9,48.083333333333336,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,贺兰县,常信乡,106.3298227,38.6738669,0.0,14.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2518929794.0,-1.0,银川市贺兰县,银川市贺兰县常信乡,10.0,16.4,5.0,1.3,32.699999999999996,48.083333333333336,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,灵武市,城区街道,106.3369018,38.0831533,15.0,10.0,30.0,28.0,54.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,235.0,0.0,0.0,2.0,0.0,43.0,1.0,3.0,9.0,7.0,0.0,0.0,18.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,54.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,4.0,2.0,5924342493.0,8729564.0,银川市灵武市,银川市灵武市城区街道,18.0,24.0,5.0,19.5,66.5,43.833333333333336,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,灵武市,东塔镇,106.3391651,38.0829877,16.0,10.0,30.0,28.0,54.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,235.0,0.0,0.0,1.0,0.0,43.0,1.0,3.0,11.0,7.0,0.0,0.0,10.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,53.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,5.0,3.0,5924342494.0,11937740.0,银川市灵武市,银川市灵武市东塔镇,18.0,24.0,5.0,19.5,66.5,43.833333333333336,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,灵武市,郝家桥镇,106.289204,38.0071471,0.0,0.0,10.0,7.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,1.0,0.0,13.0,1.0,9.0,7.0,4.0,0.0,0.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,2.0,2518929800.0,-1.0,银川市灵武市,银川市灵武市郝家桥镇,9.0,25.5,0.0,3.2,37.7,43.833333333333336,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,灵武市,崇兴镇,106.298551,38.031366,0.0,0.0,2.0,12.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,5.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,4.0,2.0,2518929795.0,-1.0,银川市灵武市,银川市灵武市崇兴镇,9.0,24.0,0.0,1.3,34.3,43.833333333333336,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,灵武市,宁东镇,106.5790249,38.1592552,0.0,5.0,30.0,34.0,30.0,11.0,0.0,10.0,57.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,11.0,0.0,6.0,0.0,5.0,14.0,7.0,0.0,3.0,2.0,16.0,4.0,3.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,3.0,3218449605.0,-1.0,银川市灵武市,银川市灵武市宁东镇,8.0,25.2,5.0,6.0,44.2,43.833333333333336,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,灵武市,马家滩镇,106.797096,37.793764,2.0,2.0,0.0,8.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2518929807.0,-1.0,银川市灵武市,银川市灵武市马家滩镇,8.0,19.4,0.0,1.0,28.4,43.833333333333336,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,灵武市,临河镇,106.3684426,38.3208701,0.0,35.0,31.0,14.0,256.0,74.0,0.0,3.0,1.0,11.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,51.0,2.0,0.0,6.0,0.0,11.0,8.0,9.0,14.0,21.0,0.0,19.0,16.0,6.0,88.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,27.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,12.0,13.0,3247449425.0,-1.0,银川市灵武市,银川市灵武市临河镇,8.0,30.0,5.0,12.5,55.5,43.833333333333336,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,灵武市,梧桐树乡,106.281583,38.165651,0.0,0.0,2.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,5924419335.0,-1.0,银川市灵武市,银川市灵武市梧桐树乡,9.0,22.0,0.0,2.1,33.1,43.833333333333336,60.32363636363637,46.06748971193416
宁夏回族自治区,银川市,灵武市,白土岗乡,106.33742,37.830559,2.0,0.0,3.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,1.0,0.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2518929792.0,-1.0,银川市灵武市,银川市灵武市白土岗乡,8.0,18.3,0.0,2.0,28.3,43.833333333333336,60.32363636363637,46.06748971193416
宁夏回族自治区,石嘴山市,大武口区,长胜街道,106.3226725,39.0126529,0.0,6.0,19.0,24.0,43.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,1.0,445.0,0.0,0.0,3.0,0.0,9.0,0.0,6.0,9.0,10.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,5932162000.0,8747163.0,石嘴山市大武口区,石嘴山市大武口区长胜街道,16.0,23.5,0.0,20.0,59.5,66.03636363636363,47.76111111111111,46.06748971193416
宁夏回族自治区,石嘴山市,大武口区,朝阳街道,106.3702091,39.0101244,14.0,4.0,37.0,55.0,89.0,28.0,0.0,32.0,2.0,2.0,7.0,1.0,3.0,6.0,22.0,22.0,0.0,2.0,6.0,16.0,46.0,43.0,8.0,1.0,0.0,6.0,1088.0,0.0,3.0,10.0,3.0,47.0,2.0,10.0,15.0,14.0,0.0,2.0,6.0,15.0,11.0,9.0,0.0,23.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,2.0,4.0,15.0,15.0,37.0,0.0,1.0,0.0,2.0,195.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,11.0,9.0,5933671773.0,8747165.0,石嘴山市大武口区,石嘴山市大武口区朝阳街道,20.0,30.0,20.0,20.0,90.0,66.03636363636363,47.76111111111111,46.06748971193416
宁夏回族自治区,石嘴山市,大武口区,人民路街道,106.378408,39.0176502,12.0,4.0,24.0,47.0,123.0,28.0,0.0,30.0,2.0,2.0,6.0,0.0,3.0,6.0,19.0,19.0,0.0,2.0,6.0,16.0,47.0,41.0,8.0,1.0,0.0,6.0,1038.0,0.0,3.0,9.0,3.0,44.0,2.0,7.0,14.0,15.0,0.0,2.0,9.0,7.0,15.0,11.0,0.0,23.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,5.0,0.0,2.0,6.0,16.0,14.0,40.0,2.0,0.0,0.0,2.0,199.0,0.0,1.0,1.0,2.0,18.0,0.0,4.0,10.0,7.0,5933671777.0,8747169.0,石嘴山市大武口区,石嘴山市大武口区人民路街道,20.0,30.0,15.0,20.0,85.0,66.03636363636363,47.76111111111111,46.06748971193416
宁夏回族自治区,石嘴山市,大武口区,长城街道,106.3741876,39.0216648,9.0,5.0,25.0,45.0,133.0,20.0,0.0,29.0,2.0,2.0,5.0,0.0,3.0,6.0,19.0,19.0,0.0,2.0,6.0,16.0,46.0,41.0,8.0,1.0,0.0,7.0,1021.0,0.0,3.0,8.0,3.0,44.0,2.0,8.0,14.0,15.0,0.0,1.0,9.0,9.0,17.0,10.0,0.0,17.0,0.0,0.0,1.0,0.0,3.0,6.0,4.0,4.0,0.0,0.0,6.0,12.0,11.0,31.0,2.0,0.0,0.0,2.0,186.0,0.0,3.0,0.0,2.0,8.0,1.0,4.0,9.0,9.0,5933671771.0,8747162.0,石嘴山市大武口区,石嘴山市大武口区长城街道,20.0,30.0,18.0,20.0,88.0,66.03636363636363,47.76111111111111,46.06748971193416
宁夏回族自治区,石嘴山市,大武口区,青山街道,106.3664646,39.0146451,12.0,6.0,37.0,52.0,86.0,24.0,0.0,30.0,2.0,2.0,6.0,0.0,3.0,6.0,21.0,21.0,0.0,2.0,6.0,16.0,47.0,43.0,8.0,1.0,0.0,5.0,1105.0,0.0,3.0,10.0,3.0,48.0,2.0,9.0,15.0,14.0,0.0,2.0,10.0,14.0,14.0,10.0,0.0,25.0,0.0,1.0,0.0,0.0,3.0,6.0,5.0,5.0,0.0,2.0,6.0,14.0,15.0,37.0,0.0,1.0,0.0,3.0,222.0,0.0,2.0,0.0,2.0,13.0,1.0,5.0,10.0,10.0,5933671776.0,8747168.0,石嘴山市大武口区,石嘴山市大武口区青山街道,20.0,30.0,20.0,20.0,90.0,66.03636363636363,47.76111111111111,46.06748971193416
宁夏回族自治区,石嘴山市,大武口区,石炭井街道,106.3382869,39.2378244,0.0,8.0,0.0,13.0,11.0,8.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,98.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,5.0,0.0,11.0,7.0,7.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,78.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,4.0,3732931950.0,8747170.0,石嘴山市大武口区,石嘴山市大武口区石炭井街道,16.0,22.3,0.0,18.5,56.8,66.03636363636363,47.76111111111111,46.06748971193416
宁夏回族自治区,石嘴山市,大武口区,白芨沟街道,106.1333881,39.106821,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,3.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3732825285.0,8747161.0,石嘴山市大武口区,石嘴山市大武口区白芨沟街道,16.0,12.5,5.0,1.9,35.4,66.03636363636363,47.76111111111111,46.06748971193416
宁夏回族自治区,石嘴山市,大武口区,沟口街道,106.4433145,39.0418196,4.0,1.0,2.0,2.0,4.0,22.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,84.0,0.0,0.0,15.0,2.0,1.0,0.0,6.0,11.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,5933671774.0,8747166.0,石嘴山市大武口区,石嘴山市大武口区沟口街道,16.0,15.8,0.0,14.0,45.8,66.03636363636363,47.76111111111111,46.06748971193416
