addr_1,addr_2,addr_3,addr_4,lon,lat,hw_trunk_3km,hw_primary_3km,hw_secondary_3km,hw_tertiary_3km,hw_res_uncl_3km,hw_service_3km,hw_cycleway_3km,hw_footway_3km,hw_bus_stop_3km,hw_parking_3km,hw_fuel_3km,am_gov_3km,am_medical_3km,am_healthcare_3km,am_school_3km,am_education_3km,am_police_3km,am_post_3km,am_bank_3km,am_shop_3km,lu_residential_3km,lu_commercial_3km,lu_industrial_3km,lu_retail_3km,lu_construction_3km,pl_3km,bld_3km,blp_3km,bll_3km,mm_3km,ad_3km,lsr_3km,trs_3km,wd_3km,hw_types_3km,lu_types_3km,hw_trunk_1km,hw_primary_1km,hw_secondary_1km,hw_tertiary_1km,hw_res_uncl_1km,hw_service_1km,hw_cycleway_1km,hw_footway_1km,hw_bus_stop_1km,hw_parking_1km,hw_fuel_1km,am_gov_1km,am_medical_1km,am_healthcare_1km,am_school_1km,am_education_1km,am_police_1km,am_post_1km,am_bank_1km,am_shop_1km,lu_residential_1km,lu_commercial_1km,lu_industrial_1km,lu_retail_1km,lu_construction_1km,pl_1km,bld_1km,blp_1km,bll_1km,mm_1km,ad_1km,lsr_1km,trs_1km,wd_1km,hw_types_1km,lu_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
北京市,市辖区,丰台区,东高地街道,116.4153826,39.8066905,81.0,9.0,73.0,142.0,180.0,213.0,16.0,184.0,488.0,26.0,2.0,1.0,2.0,3.0,15.0,20.0,3.0,1.0,5.0,29.0,85.0,9.0,17.0,1.0,14.0,30.0,1320.0,0.0,272.0,49.0,9.0,126.0,23.0,20.0,26.0,17.0,20.0,0.0,12.0,15.0,18.0,13.0,0.0,83.0,55.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,3.0,13.0,1.0,1.0,1.0,0.0,8.0,283.0,0.0,154.0,2.0,1.0,16.0,0.0,8.0,18.0,7.0,8986961593.0,18233909.0,市辖区丰台区,市辖区丰台区东高地街道,20.0,30.0,17.0,20.0,87.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,东铁匠营街道,116.4130944,39.8615397,116.0,95.0,113.0,369.0,359.0,259.0,64.0,1162.0,1387.0,61.0,6.0,8.0,13.0,21.0,64.0,84.0,4.0,4.0,33.0,210.0,132.0,16.0,3.0,8.0,25.0,71.0,3577.0,5.0,1720.0,38.0,145.0,191.0,83.0,64.0,27.0,24.0,28.0,14.0,3.0,54.0,51.0,18.0,2.0,112.0,189.0,5.0,1.0,2.0,2.0,2.0,16.0,20.0,1.0,1.0,6.0,44.0,13.0,1.0,0.0,0.0,3.0,8.0,690.0,0.0,468.0,15.0,16.0,28.0,10.0,15.0,18.0,10.0,8987580460.0,19798469.0,市辖区丰台区,市辖区丰台区东铁匠营街道,20.0,30.0,30.0,20.0,100.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,六里桥街道,116.2753811,39.8690209,120.0,17.0,118.0,299.0,655.0,211.0,38.0,381.0,927.0,117.0,13.0,9.0,9.0,10.0,30.0,52.0,9.0,1.0,12.0,134.0,220.0,39.0,27.0,19.0,54.0,22.0,2526.0,0.0,17.0,37.0,40.0,217.0,28.0,36.0,27.0,24.0,38.0,0.0,5.0,72.0,48.0,7.0,6.0,47.0,119.0,16.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,3.0,25.0,3.0,1.0,2.0,9.0,3.0,153.0,0.0,0.0,4.0,3.0,31.0,3.0,10.0,20.0,13.0,8987580461.0,18233903.0,市辖区丰台区,市辖区丰台区六里桥街道,20.0,30.0,18.0,20.0,88.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,丰台街道,116.2808926,39.8479733,111.0,45.0,104.0,332.0,634.0,201.0,55.0,360.0,923.0,95.0,7.0,8.0,13.0,14.0,42.0,69.0,8.0,1.0,13.0,117.0,198.0,81.0,26.0,8.0,70.0,13.0,2378.0,0.0,39.0,39.0,33.0,237.0,23.0,39.0,29.0,23.0,11.0,0.0,22.0,25.0,125.0,45.0,6.0,47.0,134.0,15.0,0.0,1.0,3.0,4.0,12.0,14.0,2.0,1.0,2.0,48.0,45.0,6.0,3.0,2.0,2.0,1.0,764.0,0.0,5.0,8.0,9.0,32.0,2.0,13.0,20.0,15.0,8987580470.0,5696769.0,市辖区丰台区,市辖区丰台区丰台街道,20.0,30.0,30.0,20.0,100.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,新村街道,116.3026291,39.8386232,77.0,84.0,141.0,320.0,435.0,204.0,76.0,397.0,920.0,88.0,9.0,7.0,15.0,16.0,42.0,65.0,8.0,1.0,12.0,107.0,215.0,90.0,35.0,14.0,55.0,10.0,1793.0,1.0,46.0,33.0,33.0,193.0,15.0,36.0,28.0,23.0,0.0,12.0,15.0,68.0,51.0,34.0,18.0,50.0,127.0,13.0,2.0,0.0,5.0,5.0,14.0,21.0,0.0,0.0,0.0,6.0,34.0,2.0,2.0,0.0,6.0,2.0,111.0,0.0,12.0,2.0,3.0,49.0,0.0,6.0,17.0,9.0,8987580471.0,18233905.0,市辖区丰台区,市辖区丰台区新村街道,20.0,30.0,21.0,20.0,91.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,长辛店街道,116.2044366,39.8251221,39.0,11.0,16.0,71.0,396.0,322.0,4.0,190.0,290.0,26.0,6.0,1.0,0.0,0.0,14.0,18.0,1.0,1.0,1.0,3.0,105.0,3.0,25.0,4.0,17.0,8.0,714.0,0.0,1.0,17.0,9.0,69.0,6.0,17.0,25.0,23.0,1.0,0.0,0.0,2.0,71.0,62.0,1.0,3.0,33.0,2.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,9.0,1.0,2.0,0.0,1.0,1.0,117.0,0.0,1.0,1.0,0.0,2.0,2.0,7.0,12.0,10.0,8987580501.0,18233899.0,市辖区丰台区,市辖区丰台区长辛店街道,20.0,30.0,11.0,20.0,81.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,云岗街道,116.1574389,39.8097076,0.0,17.0,58.0,46.0,411.0,167.0,8.0,11.0,257.0,12.0,1.0,1.0,2.0,3.0,8.0,13.0,1.0,0.0,2.0,3.0,67.0,3.0,18.0,1.0,9.0,20.0,277.0,0.0,5.0,2.0,2.0,59.0,1.0,6.0,13.0,21.0,0.0,0.0,15.0,15.0,90.0,15.0,0.0,3.0,77.0,5.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,2.0,1.0,21.0,1.0,4.0,1.0,3.0,2.0,92.0,0.0,0.0,0.0,1.0,19.0,0.0,3.0,7.0,10.0,8987580502.0,18233898.0,市辖区丰台区,市辖区丰台区云岗街道,20.0,30.0,18.0,20.0,88.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,方庄街道,116.4211296,39.8600612,119.0,88.0,94.0,372.0,324.0,232.0,34.0,1056.0,1347.0,56.0,10.0,7.0,12.0,16.0,62.0,85.0,3.0,4.0,34.0,202.0,123.0,14.0,1.0,9.0,25.0,62.0,3378.0,5.0,1697.0,39.0,141.0,171.0,82.0,61.0,28.0,23.0,20.0,10.0,2.0,47.0,49.0,40.0,0.0,100.0,223.0,7.0,1.0,2.0,4.0,5.0,18.0,24.0,1.0,1.0,12.0,69.0,23.0,0.0,0.0,0.0,2.0,3.0,691.0,0.0,454.0,15.0,30.0,22.0,10.0,9.0,17.0,9.0,8987580503.0,18233912.0,市辖区丰台区,市辖区丰台区方庄街道,20.0,30.0,30.0,20.0,100.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,宛平街道,116.2315862,39.8390794,52.0,11.0,11.0,103.0,319.0,366.0,10.0,252.0,403.0,57.0,11.0,1.0,0.0,0.0,13.0,19.0,1.0,1.0,0.0,4.0,99.0,8.0,68.0,5.0,49.0,7.0,823.0,0.0,2.0,24.0,5.0,54.0,14.0,24.0,27.0,21.0,0.0,0.0,1.0,25.0,30.0,60.0,0.0,46.0,72.0,16.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,23.0,0.0,8.0,1.0,4.0,1.0,301.0,0.0,2.0,2.0,0.0,15.0,0.0,3.0,14.0,14.0,6263660336.0,18233900.0,市辖区丰台区,市辖区丰台区宛平街道,20.0,30.0,10.0,20.0,80.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,马家堡街道,116.3592631,39.8409725,117.0,52.0,154.0,251.0,285.0,411.0,23.0,467.0,920.0,74.0,6.0,1.0,11.0,13.0,29.0,49.0,4.0,0.0,4.0,93.0,146.0,20.0,31.0,14.0,26.0,49.0,2202.0,6.0,1272.0,28.0,23.0,107.0,27.0,44.0,27.0,21.0,0.0,12.0,30.0,39.0,28.0,85.0,0.0,52.0,148.0,9.0,0.0,0.0,1.0,1.0,4.0,6.0,1.0,0.0,1.0,17.0,28.0,3.0,1.0,1.0,0.0,2.0,363.0,5.0,302.0,1.0,5.0,10.0,5.0,7.0,12.0,8.0,8987580504.0,18233895.0,市辖区丰台区,市辖区丰台区马家堡街道,20.0,30.0,28.0,20.0,98.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,和义街道,116.3947074,39.8082349,76.0,12.0,50.0,111.0,215.0,188.0,8.0,242.0,499.0,30.0,2.0,1.0,1.0,1.0,15.0,22.0,4.0,1.0,4.0,26.0,85.0,11.0,18.0,5.0,33.0,36.0,1024.0,0.0,458.0,51.0,10.0,127.0,30.0,19.0,24.0,20.0,11.0,0.0,0.0,28.0,75.0,16.0,0.0,34.0,111.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,0.0,2.0,12.0,18.0,5.0,4.0,0.0,2.0,3.0,86.0,0.0,16.0,0.0,3.0,15.0,1.0,9.0,15.0,12.0,8987580505.0,18233910.0,市辖区丰台区,市辖区丰台区和义街道,20.0,30.0,28.0,20.0,98.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,卢沟桥街道,116.2509575,39.8723718,94.0,64.0,78.0,232.0,512.0,164.0,31.0,275.0,787.0,79.0,15.0,6.0,4.0,5.0,23.0,41.0,3.0,0.0,0.0,43.0,163.0,19.0,68.0,9.0,59.0,17.0,1249.0,0.0,15.0,28.0,33.0,185.0,16.0,28.0,27.0,16.0,5.0,17.0,13.0,30.0,64.0,5.0,9.0,57.0,76.0,8.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,20.0,2.0,8.0,1.0,4.0,3.0,44.0,0.0,0.0,3.0,1.0,42.0,2.0,4.0,22.0,12.0,6263660686.0,-1.0,市辖区丰台区,市辖区丰台区卢沟桥街道,12.0,30.0,12.0,20.0,74.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,花乡街道,116.2936189,39.8108303,24.0,70.0,78.0,176.0,407.0,329.0,47.0,376.0,560.0,72.0,5.0,1.0,5.0,6.0,15.0,21.0,2.0,0.0,4.0,32.0,96.0,69.0,33.0,14.0,34.0,5.0,1046.0,1.0,83.0,9.0,6.0,135.0,39.0,23.0,27.0,22.0,0.0,16.0,12.0,38.0,38.0,41.0,5.0,58.0,110.0,6.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,10.0,15.0,4.0,2.0,2.0,8.0,2.0,68.0,0.0,2.0,2.0,0.0,5.0,7.0,6.0,18.0,13.0,6263660713.0,18233907.0,市辖区丰台区,市辖区丰台区花乡街道,20.0,30.0,21.0,20.0,91.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,成寿寺街道,116.4294446,39.8538481,112.0,84.0,104.0,307.0,261.0,209.0,14.0,579.0,1086.0,43.0,10.0,5.0,9.0,13.0,50.0,65.0,4.0,3.0,30.0,156.0,106.0,11.0,2.0,8.0,18.0,39.0,2751.0,0.0,1706.0,36.0,94.0,145.0,48.0,50.0,26.0,21.0,15.0,5.0,8.0,41.0,39.0,37.0,0.0,22.0,170.0,2.0,0.0,1.0,2.0,2.0,10.0,12.0,1.0,1.0,12.0,30.0,29.0,0.0,1.0,1.0,2.0,3.0,591.0,0.0,446.0,4.0,25.0,5.0,5.0,6.0,19.0,7.0,8987603421.0,18233911.0,市辖区丰台区,市辖区丰台区成寿寺街道,20.0,30.0,30.0,20.0,100.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,石榴庄街道,116.4137844,39.8378453,130.0,78.0,134.0,264.0,234.0,226.0,24.0,326.0,1093.0,37.0,6.0,2.0,10.0,12.0,41.0,53.0,4.0,1.0,15.0,114.0,133.0,11.0,12.0,10.0,26.0,44.0,2474.0,2.0,1591.0,35.0,48.0,96.0,33.0,37.0,25.0,20.0,16.0,20.0,41.0,44.0,24.0,28.0,1.0,14.0,160.0,2.0,0.0,0.0,1.0,2.0,7.0,9.0,1.0,0.0,3.0,6.0,31.0,3.0,2.0,5.0,2.0,5.0,243.0,0.0,114.0,2.0,4.0,12.0,3.0,13.0,18.0,11.0,8987603422.0,19798468.0,市辖区丰台区,市辖区丰台区石榴庄街道,20.0,30.0,28.0,20.0,98.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,玉泉营街道,116.3244503,39.8313091,93.0,55.0,128.0,265.0,247.0,292.0,61.0,435.0,614.0,74.0,7.0,1.0,11.0,11.0,28.0,45.0,3.0,0.0,3.0,39.0,142.0,33.0,40.0,22.0,42.0,6.0,1005.0,5.0,205.0,27.0,19.0,121.0,8.0,36.0,28.0,21.0,12.0,14.0,6.0,16.0,40.0,20.0,4.0,49.0,31.0,8.0,3.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,21.0,1.0,12.0,4.0,4.0,1.0,53.0,0.0,1.0,0.0,0.0,5.0,0.0,7.0,17.0,11.0,8987603446.0,18233906.0,市辖区丰台区,市辖区丰台区玉泉营街道,20.0,30.0,20.0,20.0,90.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,看丹街道,116.2735997,39.8294297,35.0,53.0,83.0,208.0,483.0,318.0,47.0,312.0,712.0,59.0,5.0,5.0,7.0,9.0,30.0,45.0,3.0,1.0,6.0,75.0,140.0,75.0,32.0,6.0,59.0,8.0,1642.0,0.0,25.0,23.0,16.0,150.0,39.0,27.0,29.0,24.0,12.0,14.0,10.0,32.0,47.0,36.0,1.0,24.0,80.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,11.0,34.0,4.0,1.0,10.0,1.0,65.0,0.0,1.0,4.0,2.0,32.0,2.0,6.0,21.0,12.0,8987603445.0,18233901.0,市辖区丰台区,市辖区丰台区看丹街道,20.0,30.0,20.0,20.0,90.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,五里店街道,116.2517577,39.8567881,88.0,43.0,45.0,229.0,564.0,274.0,31.0,268.0,696.0,91.0,14.0,6.0,4.0,5.0,27.0,44.0,3.0,2.0,3.0,61.0,174.0,16.0,62.0,8.0,62.0,12.0,2038.0,0.0,8.0,26.0,16.0,184.0,19.0,27.0,27.0,20.0,6.0,2.0,6.0,20.0,98.0,5.0,4.0,24.0,67.0,15.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,26.0,2.0,9.0,0.0,3.0,1.0,231.0,0.0,0.0,1.0,1.0,25.0,1.0,8.0,19.0,10.0,8987603444.0,18233902.0,市辖区丰台区,市辖区丰台区五里店街道,20.0,30.0,11.0,20.0,81.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,青塔街道,116.2544488,39.8920851,103.0,71.0,132.0,234.0,386.0,201.0,46.0,425.0,988.0,73.0,9.0,2.0,16.0,17.0,35.0,57.0,2.0,1.0,10.0,95.0,169.0,20.0,28.0,15.0,48.0,15.0,1128.0,2.0,25.0,29.0,57.0,196.0,22.0,36.0,27.0,22.0,12.0,14.0,26.0,22.0,49.0,9.0,0.0,28.0,128.0,6.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,1.0,33.0,37.0,5.0,1.0,2.0,3.0,5.0,97.0,0.0,17.0,1.0,30.0,23.0,4.0,10.0,20.0,11.0,8987603436.0,18455339.0,市辖区丰台区,市辖区丰台区青塔街道,20.0,30.0,18.0,20.0,88.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,北宫镇,116.2035293,39.8395565,35.0,27.0,7.0,96.0,352.0,348.0,11.0,239.0,300.0,33.0,7.0,1.0,0.0,0.0,13.0,17.0,1.0,1.0,1.0,4.0,101.0,4.0,44.0,4.0,19.0,10.0,811.0,0.0,3.0,26.0,9.0,87.0,15.0,24.0,27.0,23.0,18.0,2.0,4.0,4.0,21.0,48.0,2.0,8.0,48.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,2.0,9.0,3.0,7.0,2.0,76.0,0.0,0.0,5.0,7.0,4.0,0.0,7.0,17.0,14.0,6263660740.0,18233896.0,市辖区丰台区,市辖区丰台区北宫镇,20.0,30.0,6.0,20.0,76.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,丰台区,王佐镇,116.1499023,39.7999259,9.0,27.0,64.0,58.0,324.0,164.0,12.0,15.0,267.0,18.0,1.0,1.0,2.0,3.0,6.0,10.0,0.0,0.0,2.0,3.0,59.0,4.0,21.0,1.0,8.0,22.0,294.0,0.0,5.0,3.0,2.0,49.0,2.0,8.0,20.0,22.0,0.0,0.0,13.0,7.0,49.0,11.0,0.0,0.0,40.0,3.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,19.0,1.0,1.0,0.0,1.0,3.0,17.0,0.0,0.0,0.0,1.0,8.0,1.0,2.0,7.0,10.0,6263660750.0,18233897.0,市辖区丰台区,市辖区丰台区王佐镇,20.0,30.0,11.0,20.0,81.0,90.57692307692308,76.93061224489796,76.93061224489796
北京市,市辖区,石景山区,八宝山街道,116.2302754,39.9002417,77.0,89.0,137.0,197.0,287.0,176.0,33.0,523.0,806.0,68.0,6.0,3.0,13.0,16.0,34.0,59.0,3.0,2.0,12.0,115.0,153.0,29.0,41.0,11.0,42.0,14.0,1157.0,2.0,31.0,17.0,71.0,169.0,28.0,31.0,28.0,23.0,21.0,17.0,42.0,25.0,43.0,31.0,10.0,116.0,169.0,11.0,0.0,0.0,1.0,1.0,6.0,8.0,1.0,0.0,1.0,9.0,6.0,9.0,1.0,3.0,5.0,2.0,141.0,0.0,1.0,1.0,6.0,17.0,2.0,11.0,20.0,13.0,8986961580.0,15887474.0,市辖区石景山区,市辖区石景山区八宝山街道,20.0,30.0,28.0,20.0,98.0,92.77777777777777,76.93061224489796,76.93061224489796
北京市,市辖区,石景山区,老山街道,116.2163651,39.9097382,78.0,80.0,131.0,241.0,303.0,187.0,36.0,688.0,912.0,89.0,7.0,3.0,15.0,17.0,36.0,64.0,6.0,3.0,11.0,113.0,147.0,26.0,23.0,15.0,49.0,11.0,1501.0,4.0,23.0,21.0,55.0,204.0,28.0,36.0,28.0,23.0,10.0,3.0,28.0,11.0,24.0,49.0,7.0,121.0,74.0,20.0,0.0,2.0,3.0,5.0,5.0,8.0,0.0,1.0,3.0,26.0,14.0,10.0,4.0,1.0,1.0,2.0,166.0,0.0,1.0,3.0,6.0,24.0,3.0,11.0,19.0,14.0,8986961581.0,15887473.0,市辖区石景山区,市辖区石景山区老山街道,20.0,30.0,25.0,20.0,95.0,92.77777777777777,76.93061224489796,76.93061224489796
北京市,市辖区,石景山区,八角街道,116.1901903,39.9144362,78.0,78.0,195.0,292.0,290.0,190.0,57.0,585.0,941.0,87.0,6.0,2.0,14.0,16.0,30.0,56.0,6.0,4.0,9.0,99.0,168.0,36.0,17.0,18.0,74.0,8.0,1527.0,3.0,31.0,26.0,44.0,205.0,21.0,31.0,30.0,16.0,1.0,11.0,15.0,43.0,30.0,15.0,4.0,17.0,200.0,6.0,0.0,0.0,1.0,1.0,9.0,15.0,0.0,0.0,3.0,11.0,36.0,3.0,0.0,3.0,0.0,2.0,352.0,0.0,5.0,1.0,10.0,18.0,6.0,7.0,19.0,9.0,8986961582.0,18233894.0,市辖区石景山区,市辖区石景山区八角街道,20.0,30.0,23.0,20.0,93.0,92.77777777777777,76.93061224489796,76.93061224489796
北京市,市辖区,石景山区,古城街道,116.1847074,39.9135589,78.0,67.0,189.0,287.0,292.0,206.0,56.0,592.0,955.0,90.0,6.0,2.0,13.0,15.0,30.0,56.0,6.0,4.0,9.0,101.0,174.0,29.0,15.0,18.0,71.0,7.0,1585.0,3.0,30.0,39.0,44.0,215.0,20.0,31.0,30.0,16.0,0.0,13.0,10.0,41.0,31.0,18.0,5.0,25.0,183.0,7.0,0.0,0.0,2.0,2.0,11.0,20.0,2.0,1.0,3.0,6.0,39.0,2.0,0.0,6.0,2.0,2.0,267.0,0.0,6.0,1.0,11.0,15.0,3.0,4.0,18.0,8.0,8986961583.0,18233892.0,市辖区石景山区,市辖区石景山区古城街道,20.0,30.0,30.0,20.0,100.0,92.77777777777777,76.93061224489796,76.93061224489796
北京市,市辖区,石景山区,苹果园街道,116.1889268,39.9289746,34.0,67.0,193.0,203.0,367.0,199.0,59.0,576.0,983.0,79.0,4.0,2.0,14.0,15.0,29.0,52.0,5.0,3.0,6.0,75.0,164.0,26.0,12.0,18.0,49.0,7.0,1684.0,3.0,25.0,30.0,30.0,206.0,23.0,30.0,31.0,23.0,5.0,10.0,53.0,29.0,78.0,31.0,1.0,91.0,218.0,16.0,0.0,0.0,8.0,8.0,5.0,13.0,0.0,1.0,1.0,23.0,32.0,6.0,6.0,7.0,3.0,1.0,334.0,0.0,11.0,3.0,8.0,44.0,2.0,5.0,21.0,11.0,8986961584.0,18233891.0,市辖区石景山区,市辖区石景山区苹果园街道,20.0,30.0,25.0,20.0,95.0,92.77777777777777,76.93061224489796,76.93061224489796
北京市,市辖区,石景山区,金顶街街道,116.1624355,39.9244178,24.0,59.0,156.0,176.0,296.0,227.0,42.0,435.0,834.0,58.0,0.0,1.0,8.0,8.0,26.0,47.0,4.0,2.0,5.0,61.0,135.0,23.0,9.0,16.0,51.0,7.0,1302.0,0.0,6.0,38.0,17.0,129.0,30.0,28.0,29.0,18.0,15.0,16.0,25.0,35.0,60.0,30.0,10.0,31.0,200.0,7.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,3.0,37.0,4.0,0.0,3.0,14.0,2.0,152.0,0.0,0.0,5.0,0.0,35.0,0.0,7.0,22.0,8.0,8986961585.0,18233889.0,市辖区石景山区,市辖区石景山区金顶街街道,20.0,28.0,15.0,20.0,83.0,92.77777777777777,76.93061224489796,76.93061224489796
北京市,市辖区,石景山区,广宁街道,116.1396304,39.9245888,39.0,74.0,103.0,180.0,285.0,255.0,49.0,329.0,625.0,43.0,3.0,1.0,5.0,6.0,19.0,32.0,0.0,2.0,0.0,32.0,111.0,13.0,8.0,7.0,57.0,15.0,1076.0,0.0,38.0,55.0,4.0,139.0,25.0,25.0,30.0,19.0,4.0,0.0,3.0,14.0,49.0,30.0,2.0,27.0,40.0,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,10.0,3.0,1.0,0.0,3.0,1.0,98.0,0.0,0.0,2.0,0.0,12.0,9.0,9.0,17.0,14.0,8986961586.0,18233888.0,市辖区石景山区,市辖区石景山区广宁街道,20.0,30.0,15.0,20.0,85.0,92.77777777777777,76.93061224489796,76.93061224489796
北京市,市辖区,石景山区,五里坨街道,116.1199118,39.9551055,41.0,66.0,38.0,113.0,231.0,244.0,35.0,304.0,409.0,33.0,4.0,1.0,6.0,6.0,12.0,23.0,0.0,1.0,1.0,9.0,101.0,15.0,18.0,6.0,9.0,12.0,847.0,0.0,59.0,35.0,20.0,83.0,6.0,11.0,26.0,25.0,17.0,2.0,17.0,23.0,43.0,21.0,15.0,10.0,76.0,0.0,1.0,0.0,2.0,2.0,4.0,8.0,0.0,0.0,1.0,1.0,24.0,4.0,4.0,2.0,2.0,4.0,117.0,0.0,9.0,2.0,4.0,21.0,2.0,7.0,16.0,14.0,8479221567.0,18233890.0,市辖区石景山区,市辖区石景山区五里坨街道,20.0,30.0,18.0,20.0,88.0,92.77777777777777,76.93061224489796,76.93061224489796
北京市,市辖区,石景山区,鲁谷街道,116.2193084,39.8972493,85.0,88.0,111.0,254.0,232.0,212.0,34.0,540.0,716.0,64.0,3.0,2.0,6.0,9.0,31.0,54.0,4.0,2.0,9.0,75.0,119.0,29.0,38.0,6.0,63.0,10.0,1009.0,0.0,24.0,15.0,62.0,154.0,25.0,35.0,28.0,21.0,16.0,9.0,29.0,61.0,12.0,29.0,4.0,68.0,131.0,12.0,0.0,0.0,2.0,3.0,10.0,12.0,2.0,0.0,1.0,22.0,25.0,8.0,3.0,1.0,3.0,3.0,83.0,0.0,1.0,3.0,6.0,25.0,3.0,6.0,20.0,11.0,8986961587.0,18233887.0,市辖区石景山区,市辖区石景山区鲁谷街道,20.0,30.0,28.0,20.0,98.0,92.77777777777777,76.93061224489796,76.93061224489796
北京市,市辖区,海淀区,万寿路街道,116.2576491,39.9049367,121.0,86.0,162.0,209.0,410.0,192.0,32.0,388.0,1146.0,67.0,8.0,3.0,20.0,20.0,38.0,58.0,2.0,1.0,14.0,109.0,225.0,27.0,21.0,15.0,30.0,12.0,1420.0,2.0,41.0,29.0,66.0,182.0,24.0,40.0,24.0,23.0,20.0,10.0,18.0,33.0,27.0,22.0,6.0,70.0,143.0,3.0,1.0,0.0,7.0,7.0,7.0,12.0,0.0,0.0,7.0,41.0,29.0,1.0,2.0,2.0,2.0,2.0,184.0,1.0,8.0,6.0,19.0,25.0,4.0,15.0,20.0,10.0,8987603447.0,18250349.0,市辖区海淀区,市辖区海淀区万寿路街道,20.0,30.0,23.0,20.0,93.0,92.34482758620689,76.93061224489796,76.93061224489796
北京市,市辖区,海淀区,永定路街道,116.2543475,39.9072459,119.0,90.0,165.0,216.0,382.0,183.0,32.0,397.0,1145.0,60.0,9.0,1.0,19.0,19.0,41.0,64.0,3.0,1.0,13.0,119.0,222.0,34.0,21.0,16.0,33.0,13.0,1388.0,2.0,41.0,23.0,61.0,177.0,26.0,41.0,25.0,24.0,9.0,10.0,18.0,20.0,41.0,15.0,7.0,67.0,123.0,3.0,1.0,0.0,6.0,6.0,8.0,14.0,0.0,1.0,5.0,25.0,25.0,2.0,3.0,2.0,1.0,2.0,235.0,1.0,11.0,1.0,20.0,34.0,6.0,14.0,19.0,13.0,8987603448.0,18250348.0,市辖区海淀区,市辖区海淀区永定路街道,20.0,30.0,25.0,20.0,95.0,92.34482758620689,76.93061224489796,76.93061224489796
北京市,市辖区,海淀区,羊坊店街道,116.3156629,39.9006337,254.0,48.0,148.0,437.0,407.0,425.0,38.0,633.0,1620.0,72.0,3.0,15.0,15.0,18.0,60.0,84.0,5.0,3.0,20.0,150.0,170.0,36.0,2.0,11.0,8.0,39.0,2378.0,0.0,532.0,50.0,110.0,207.0,65.0,76.0,24.0,22.0,40.0,0.0,13.0,54.0,44.0,90.0,8.0,98.0,191.0,11.0,0.0,3.0,2.0,2.0,7.0,9.0,0.0,1.0,4.0,26.0,8.0,6.0,0.0,0.0,1.0,1.0,196.0,0.0,0.0,17.0,10.0,20.0,14.0,26.0,17.0,15.0,8987603449.0,18250358.0,市辖区海淀区,市辖区海淀区羊坊店街道,20.0,30.0,25.0,20.0,95.0,92.34482758620689,76.93061224489796,76.93061224489796
